id,都道府県コード,名称,読み,検索文字列,住所,緯度,経度,分類1,分類2,分類3
130000468500,13,物忌奈命神社,ものいみなのみことじんじや,物忌奈命神社,東京都 神津島村神津島村41番地 ,34.208513,139.134635,施設,埋葬・信仰・宗教施設,神社
130000468600,13,半坂遺跡,はんさかいせき,半坂遺跡,東京都 神津島村 −,34.195536,139.130357,施設,史跡・文化財・遺跡,遺跡
130000469600,13,物見処遺跡,もれんどいせき,物見処遺跡,東京都 三宅村 伊豆,34.105754,139.495290,施設,史跡・文化財・遺跡,遺跡
130000470000,13,ココマノコシ遺跡,ここまのこしいせき,ココマノコシ遺跡,東京都 三宅村 坪田,34.065617,139.543274,施設,史跡・文化財・遺跡,遺跡
130000470100,13,大里遺跡,おざといせき,大里遺跡,東京都 三宅村 坪田,34.061110,139.552543,施設,史跡・文化財・遺跡,遺跡
130000470700,13,ゾウ遺跡,ぞういせき,ゾウ遺跡,東京都 御蔵島村 −,33.897380,139.595802,施設,史跡・文化財・遺跡,遺跡
130000472000,13,湯浜遺跡,ゆばまいせき,湯浜遺跡,東京都 八丈町 樫立,33.064776,139.800560,施設,史跡・文化財・遺跡,遺跡
130000472100,13,倉輪遺跡,くらわいせき,倉輪遺跡,東京都 八丈町 樫立,33.077462,139.798442,施設,史跡・文化財・遺跡,遺跡
140000011300,14,石観音堂,いしかんのんどう,石観音堂,神奈川県 川崎市 川崎区観音二丁目16番3号,35.526253,139.729370,施設,埋葬・信仰・宗教施設,寺院
140000011500,14,平間寺,へいげんじ,平間寺,神奈川県 川崎市 川崎区大師町4番48号,35.534565,139.730438,施設,埋葬・信仰・宗教施設,寺院
140000012300,14,稲毛神社,いなげじんじや,稲毛神社,神奈川県 川崎市 川崎区宮本町7番地,35.530590,139.704651,施設,埋葬・信仰・宗教施設,神社
140000014400,14,夢見ヶ崎古墳群,ゆめみがさきこふんぐん,夢見ヶ崎古墳群,神奈川県 川崎市幸区 南加瀬四丁目,35.545412,139.660439,施設,古墳・貝塚,古墳
140000014500,14,白山古墳,はくさんこふん,白山古墳,神奈川県 川崎市幸区 北加瀬二丁目,35.550717,139.661802,施設,古墳・貝塚,古墳
140000015700,14,神庭遺跡,かにわいせき,神庭遺跡,神奈川県 川崎市高津区 蟹ケ谷,35.566067,139.635326,施設,史跡・文化財・遺跡,遺跡
140000016100,14,泉沢寺,せんたくじ,泉沢寺,神奈川県 川崎市 中原区上小田中七丁目20番5号,35.581886,139.649673,施設,埋葬・信仰・宗教施設,寺院
140000016300,14,小杉御殿跡,こすぎごてんあと,小杉御殿跡,神奈川県 川崎市中原区 小杉御殿町一丁目,35.582945,139.650948,施設,史跡・文化財・遺跡,史跡・文化財
140000016600,14,日枝神社,ひえじんじや,日枝神社,神奈川県 藤沢市 辻堂元町三丁目5番21号,35.333168,139.454208,施設,埋葬・信仰・宗教施設,神社
140000016900,14,春日神社,かすがじんじや,春日神社,神奈川県 川崎市 中原区宮内四丁目12番2号,35.585609,139.645523,施設,埋葬・信仰・宗教施設,神社
140000017600,14,子母口貝塚,しぼくちかいづか,子母口貝塚,神奈川県 川崎市高津区 子母口,35.572667,139.628595,施設,古墳・貝塚,貝塚
140000017800,14,千年伊勢山台遺跡,ちとせいせやまだいいせき,千年伊勢山台遺跡,神奈川県 川崎市高津区 千年,35.579378,139.623533,施設,史跡・文化財・遺跡,遺跡
140000018100,14,新作小高台遺跡,しんさくこたかだいいせき,新作小高台遺跡,神奈川県 川崎市高津区 新作一丁目,35.587232,139.611166,施設,史跡・文化財・遺跡,遺跡
140000018300,14,末長遺跡,すえながいせき,末長遺跡,神奈川県 川崎市高津区 末長二丁目,35.590071,139.615885,施設,史跡・文化財・遺跡,遺跡
140000019500,14,梶ヶ谷神明社上遺跡,かじがやしんめいしやうえいせき,梶ヶ谷神明社上遺跡,神奈川県 川崎市高津区 梶ケ谷四丁目,35.585757,139.602953,施設,史跡・文化財・遺跡,遺跡
140000019900,14,十三菩提遺跡,じゆうさんぼだいいせき,十三菩提遺跡,神奈川県 川崎市宮前区 南野川三丁目,35.569030,139.610231,施設,史跡・文化財・遺跡,遺跡
140000020000,14,野川南耕地遺跡,のがわみなみこうちいせき,野川南耕地遺跡,神奈川県 川崎市宮前区 西野川三丁目,35.568732,139.607379,施設,史跡・文化財・遺跡,遺跡
140000020100,14,影向寺,ようごうじ,影向寺,神奈川県 川崎市 宮前区野川本町三丁目4番,35.578434,139.619003,施設,埋葬・信仰・宗教施設,寺院
140000020400,14,馬絹古墳,まぎぬこふん,馬絹古墳,神奈川県 川崎市宮前区 馬絹五丁目,35.583692,139.601470,施設,古墳・貝塚,古墳
140000020800,14,潮見台遺跡,しおみだいいせき,潮見台遺跡,神奈川県 川崎市宮前区 菅生二丁目,35.596516,139.552187,施設,史跡・文化財・遺跡,遺跡
140000020900,14,白井坂埴輪窯跡,しらいさかはにわかまあと,白井坂埴輪窯跡,神奈川県 川崎市宮前区 犬蔵一丁目,35.591829,139.565915,施設,産業施設,窯・窯跡
140000021200,14,東高根遺跡,ひがしたかねいせき,東高根遺跡,神奈川県 川崎市宮前区 神木本町二丁目,35.605056,139.586650,施設,史跡・文化財・遺跡,遺跡
140000021500,14,下原遺跡,しもつぱらいせき,下原遺跡,神奈川県 川崎市多摩区 長尾七丁目,35.607380,139.583390,施設,史跡・文化財・遺跡,遺跡
140000021600,14,妙楽寺,みようらくじ,妙楽寺,神奈川県 川崎市 多摩区長尾三丁目9番3号,35.607880,139.577866,施設,埋葬・信仰・宗教施設,寺院
140000022400,14,菅寺尾台廃堂跡,すげてらおだいはいどうあと,菅寺尾台廃堂跡,神奈川県 川崎市多摩区 寺尾台一丁目,35.619444,139.533727,施設,埋葬・信仰・宗教施設,寺跡・廃寺
140000022500,14,小沢城跡,おざわじようあと,小沢城跡,神奈川県 川崎市多摩区 菅仙谷一丁目,35.631602,139.521689,施設,城・軍事施設,城跡
140000022700,14,桝形城跡,ますがたじようあと,桝形城跡,神奈川県 川崎市多摩区 枡形六丁目,35.611241,139.560769,施設,城・軍事施設,城跡
140000022800,14,広福寺,こうふくじ,広福寺,神奈川県 川崎市 多摩区枡形六丁目7番1号,35.615036,139.559586,施設,埋葬・信仰・宗教施設,寺院
140000023500,14,王禅寺,おうぜんじ,王禅寺,神奈川県 川崎市 麻生区王禅寺940番地,35.584377,139.521973,施設,埋葬・信仰・宗教施設,寺院
140000023700,14,早野横穴古墳,はやのよこあなこふん,早野横穴古墳,神奈川県 川崎市麻生区 早野,35.573588,139.515274,施設,古墳・貝塚,古墳
140000024100,14,万福寺遺跡群No.１・No.２遺跡,まんぷくじいせきぐんNo.１・No.２いせき,万福寺遺跡群No.１・No.２遺跡,神奈川県 川崎市麻生区 万福寺三丁目,35.605524,139.506367,施設,史跡・文化財・遺跡,遺跡
140000024800,14,岡上廃寺,おかがみはいじ,岡上廃寺,神奈川県 川崎市麻生区 岡上,35.577533,139.479655,施設,埋葬・信仰・宗教施設,寺跡・廃寺
140000026700,14,軽井沢古墳,かるいざわこふん,軽井沢古墳,神奈川県 横浜市西区 南軽井沢,35.467351,139.610442,施設,古墳・貝塚,古墳
140000027600,14,神奈川奉行所跡,かながわぶぎようしよあと,神奈川奉行所跡,神奈川県 横浜市西区 紅葉ケ丘,35.451678,139.626610,施設,史跡・文化財・遺跡,史跡・文化財
140000027700,14,金星太陽面経過観測地,きんせいたいようめんけいかかんそくち,金星太陽面経過観測地,神奈川県 横浜市西区 宮崎町,35.450720,139.627039,施設,史跡・文化財・遺跡,史跡・文化財
140000028000,14,東福寺,とうふくじ,東福寺,神奈川県 横浜市 西区赤門町二丁目17番地,35.443329,139.621750,施設,埋葬・信仰・宗教施設,寺院
140000028600,14,太田陣屋跡,おおたじんやあと,太田陣屋跡,神奈川県 横浜市中区 日ノ出町一丁目,35.444142,139.626402,施設,史跡・文化財・遺跡,史跡・文化財
140000028900,14,厳島神社,いつくしまじんじや,厳島神社,神奈川県 横浜市 鶴見区駒岡三丁目19番35号,35.530861,139.654327,施設,埋葬・信仰・宗教施設,神社
140000030300,14,横浜町会所跡,よこはままちかいしよあと,横浜町会所跡,神奈川県 横浜市中区 本町一丁目,35.447652,139.641224,施設,史跡・文化財・遺跡,史跡・文化財
140000030500,14,横浜正金銀行,よこはましようきんぎんこう,横浜正金銀行,神奈川県 横浜市中区 南仲通五丁目,35.449120,139.636614,施設,史跡・文化財・遺跡,史跡・文化財
140000030800,14,日米和親条約締結地,にちべいわしんじようやくていけつち,日米和親条約締結地,神奈川県 横浜市中区 日本大通,35.447492,139.644372,施設,史跡・文化財・遺跡,史跡・文化財
140000030900,14,海岸教会,かいがんきようかい,海岸教会,神奈川県 横浜市中区 日本大通,35.446941,139.643861,施設,埋葬・信仰・宗教施設,教会
140000031000,14,横浜運上所跡,よこはまうんじようしよあと,横浜運上所跡,神奈川県 横浜市中区 日本大通,35.447046,139.642578,施設,史跡・文化財・遺跡,史跡・文化財
140000031400,14,横浜天主堂跡,よこはまてんしゆどうあと,横浜天主堂跡,神奈川県 横浜市中区 山下町,35.443568,139.648860,施設,埋葬・信仰・宗教施設,寺跡・廃寺
140000032000,14,外人墓地,がいじんぼち,外人墓地,神奈川県 横浜市中区 山手町,35.439170,139.651423,施設,埋葬・信仰・宗教施設,墓所
140000032600,14,根岸競馬場跡,ねぎしけいばじようあと,根岸競馬場跡,神奈川県 横浜市中区 簑沢,35.424362,139.636217,施設,史跡・文化財・遺跡,史跡・文化財
140000032700,14,地蔵王廟,じぞうおうびよう,地蔵王廟,神奈川県 横浜市中区 大芝台,35.428253,139.636552,施設,埋葬・信仰・宗教施設,寺院
140000033600,14,日枝神社,ひえじんじや,日枝神社,神奈川県 藤沢市 辻堂元町三丁目5番21号,35.333168,139.454208,施設,埋葬・信仰・宗教施設,神社
140000033800,14,稲荷山貝塚遺跡,いなりやまかいづかいせき,稲荷山貝塚遺跡,神奈川県 横浜市南区 山谷,35.429102,139.625446,施設,史跡・文化財・遺跡,遺跡
140000034000,14,宝生寺,ほうしようじ,宝生寺,神奈川県 茅ヶ崎市 西久保546番地,35.346603,139.391159,施設,埋葬・信仰・宗教施設,寺院
140000034500,14,弘明寺,ぐみようじ,弘明寺,神奈川県 横浜市 南区弘明寺町山下267番地,35.423607,139.596619,施設,埋葬・信仰・宗教施設,寺院
140000034700,14,大丸遺跡,だいまるいせき,大丸遺跡,神奈川県 横浜市南区 六ツ川三丁目,35.428732,139.580205,施設,史跡・文化財・遺跡,遺跡
140000037700,14,室の木古墳,むろのきこふん,室の木古墳,神奈川県 横浜市磯子区 久木町,35.414281,139.622896,施設,古墳・貝塚,古墳
140000037900,14,三殿台遺跡,さんとのだいいせき,三殿台遺跡,神奈川県 横浜市磯子区 岡村四丁目,35.420556,139.610866,施設,史跡・文化財・遺跡,遺跡
140000038500,14,杉田貝塚,すぎたかいづか,杉田貝塚,神奈川県 横浜市磯子区 杉田四丁目,35.379715,139.618434,施設,古墳・貝塚,貝塚
140000038600,14,東漸寺,とうぜんじ,東漸寺,神奈川県 横浜市 都筑区佐江戸町2240番地,35.520432,139.560501,施設,埋葬・信仰・宗教施設,寺院
140000039900,14,富岡八幡宮,とみおかはちまんぐう,富岡八幡宮,神奈川県 横浜市 金沢区富岡東四丁目5番41号,35.370243,139.636002,施設,埋葬・信仰・宗教施設,神社
140000040000,14,慶珊寺,けいさんじ,慶珊寺,神奈川県 横浜市 金沢区富岡東四丁目1番8号,35.372131,139.635315,施設,埋葬・信仰・宗教施設,寺院
140000040300,14,能見堂跡,のうけんどうあと,能見堂跡,神奈川県 横浜市金沢区 能見台森,35.350297,139.618596,施設,埋葬・信仰・宗教施設,寺跡・廃寺
140000040500,14,称名寺,しようみようじ,称名寺,神奈川県 横浜市 金沢区金沢町212番地,35.342148,139.629868,施設,埋葬・信仰・宗教施設,寺院
140000040600,14,金沢文庫,かねさわぶんこ,金沢文庫,神奈川県 横浜市金沢区 金沢町,35.343905,139.628711,施設,史跡・文化財・遺跡,史跡・文化財
140000040700,14,称名寺貝塚,しようみようじかいづか,称名寺貝塚,神奈川県 横浜市金沢区 金沢町,35.341943,139.629640,施設,古墳・貝塚,貝塚
140000041000,14,龍華寺,りゆうげじ,龍華寺,神奈川県 横浜市 金沢区洲崎町9番31号,35.333961,139.626190,施設,埋葬・信仰・宗教施設,寺院
140000041200,14,野島貝塚,のじまかいづか,野島貝塚,神奈川県 横浜市金沢区 野島町,35.327175,139.636332,施設,古墳・貝塚,貝塚
140000041600,14,瀬戸神社,せとじんじや,瀬戸神社,神奈川県 横浜市 金沢区瀬戸18番14号,35.332291,139.621994,施設,埋葬・信仰・宗教施設,神社
140000041800,14,米倉陣屋跡,よねくらじんやあと,米倉陣屋跡,神奈川県 横浜市金沢区 瀬戸,35.330131,139.619462,施設,史跡・文化財・遺跡,史跡・文化財
140000043500,14,岩瀬山横穴群,いわせやまよこあなぐん,岩瀬山横穴群,神奈川県 横浜市鶴見区 駒岡五丁目,35.531303,139.649482,施設,埋葬・信仰・宗教施設,横穴群
140000043700,14,二ッ池遺跡,ふたついけいせき,二ッ池遺跡,神奈川県 横浜市鶴見区 獅子ケ谷三丁目,35.522429,139.641102,施設,史跡・文化財・遺跡,遺跡
140000044000,14,小仙塚貝塚,しようせんづかかいづか,小仙塚貝塚,神奈川県 横浜市鶴見区 下末吉六丁目,35.520828,139.664979,施設,古墳・貝塚,貝塚
140000044400,14,松蔭寺,しよういんじ,松蔭寺,神奈川県 横浜市 鶴見区東寺尾一丁目18番,35.501457,139.650070,施設,埋葬・信仰・宗教施設,寺院
140000044600,14,総持寺,そうじじ,総持寺,神奈川県 横浜市 鶴見区鶴見二丁目1番,35.506329,139.670700,施設,埋葬・信仰・宗教施設,寺院
140000044800,14,風早台貝塚,かざはやだいかいづか,風早台貝塚,神奈川県 横浜市鶴見区 岸谷二丁目,35.494173,139.659965,施設,古墳・貝塚,貝塚
140000045600,14,神之木台遺跡,かみのきだいいせき,神之木台遺跡,神奈川県 横浜市神奈川区 神之木台,35.493875,139.652224,施設,史跡・文化財・遺跡,遺跡
140000046200,14,成仏寺,じようぶつじ,成仏寺,神奈川県 横浜市 神奈川区神奈川本町10番地,35.474552,139.631699,施設,埋葬・信仰・宗教施設,寺院
